Date,FTR,HomeTeam,AwayTeam,Avg_Odds_H,Avg_Odds_D,Avg_Odds_A,form_goal_diff,form_shot_target_diff,form_conceded_diff,HTHG,HTAG,HS,AS,AST,HST,HC,AC,HY,AY,HR,AR,HF,AF,H_form_FTHG,H_form_FTAG,H_form_HTHG,H_form_HTAG,H_form_HS,H_form_AS,H_form_HF,H_form_AF,H_form_HC,H_form_AC,H_form_HST,H_form_AST,H_form_HY,H_form_AY,H_form_HR,H_form_AR,A_form_FTHG,A_form_FTAG,A_form_HTHG,A_form_HTAG,A_form_HS,A_form_AS,A_form_HF,A_form_AF,A_form_HC,A_form_AC,A_form_HST,A_form_AST,A_form_HY,A_form_AY,A_form_HR,A_form_AR,H_H2H_win_pct,A_H2H_win_pct,H2H_draw_pct
2000-10-28,H,Ipswich,Middlesbrough,1.975,3.2,3.375,-0.4,1.0,0.19999999999999996,2.0,0.0,19.0,7.0,3.0,11.0,6.0,1.0,0.0,2.0,0.0,0.0,8.0,17.0,0.6,1.8,0.4,0.6,10.6,10.0,10.2,12.4,6.2,3.4,5.2,4.6,0.8,1.8,0.0,0.0,1.0,1.6,0.0,0.6,10.4,9.8,9.4,15.8,6.2,5.2,4.2,5.6,2.2,2.0,0.0,0.0,0.0,0.0,0.0
2000-10-28,H,Leicester,Derby,1.58,3.25,5.5,-1.6,0.7999999999999998,-0.40000000000000013,1.0,1.0,9.0,7.0,2.0,5.0,7.0,3.0,0.0,3.0,0.0,0.0,9.0,18.0,0.4,1.2,0.2,0.4,14.2,9.6,11.6,11.8,9.2,4.8,6.8,3.6,2.0,1.0,0.0,0.0,2.0,1.6,1.0,0.6,12.8,12.2,12.0,14.6,5.6,4.4,6.0,7.0,1.4,1.8,0.2,0.0,0.0,0.0,0.0
2000-10-28,H,Man United,Southampton,1.225,4.75,10.5,0.8,0.0,0.40000000000000013,2.0,0.0,16.0,12.0,5.0,8.0,7.0,7.0,0.0,0.0,0.0,0.0,5.0,9.0,1.6,1.8,1.0,1.2,12.0,12.8,12.0,15.2,7.0,6.2,6.4,4.6,1.8,1.6,0.0,0.0,0.8,1.4,0.0,0.8,13.8,8.2,12.0,16.4,7.0,6.0,6.4,4.8,1.4,1.6,0.0,0.0,0.0,0.0,0.0
2000-10-28,H,Sunderland,Coventry,1.58,3.375,5.0,-1.5999999999999999,-2.6000000000000005,-1.2000000000000002,0.0,0.0,11.0,10.0,4.0,7.0,1.0,3.0,2.0,2.0,0.0,0.0,17.0,10.0,0.8,0.4,0.4,0.2,14.0,8.8,13.0,17.8,6.8,2.6,6.8,3.0,1.6,2.0,0.2,0.2,2.4,1.6,1.0,0.6,14.4,7.0,8.6,12.8,6.4,4.2,9.4,5.2,0.4,2.0,0.2,0.2,0.0,0.0,0.0
2000-10-29,H,Liverpool,Everton,1.6600000000000001,3.175,4.75,0.6,1.6,-0.6000000000000001,1.0,1.0,10.0,9.0,7.0,8.0,9.0,6.0,0.0,1.0,0.0,1.0,10.0,10.0,1.2,1.2,0.6,0.6,13.4,9.8,11.8,13.6,7.6,3.2,5.2,4.2,1.0,1.6,0.0,0.0,0.6,1.8,0.2,0.8,8.2,10.2,11.0,10.8,6.6,4.2,3.6,5.4,2.0,1.6,0.0,0.0,0.0,0.0,0.0
2000-10-29,D,Bradford,Leeds,3.625,3.4,1.8,-1.4,-2.4000000000000004,-0.5999999999999999,1.0,0.0,11.0,12.0,9.0,6.0,5.0,9.0,3.0,4.0,0.0,0.0,15.0,15.0,1.0,0.8,0.8,0.4,12.0,9.0,12.2,14.0,6.6,4.0,6.4,3.8,1.4,1.4,0.0,0.0,2.4,1.4,0.6,0.6,17.2,10.6,11.2,16.2,7.8,4.0,8.8,5.2,0.6,2.0,0.2,0.0,0.0,0.0,0.0
2000-11-04,H,Charlton,Bradford,1.71,3.4,4.0,0.8,0.20000000000000018,0.0,2.0,0.0,11.0,12.0,8.0,7.0,3.0,6.0,0.0,1.0,0.0,1.0,10.0,20.0,1.6,1.0,0.6,0.4,12.6,7.8,10.6,13.0,6.4,6.0,6.4,5.2,1.4,1.8,0.0,0.0,0.8,1.0,0.8,0.4,11.8,9.8,13.6,14.6,6.6,4.6,6.2,4.8,2.0,1.8,0.0,0.0,0.0,0.0,0.0
2000-11-04,A,Coventry,Man United,5.75,3.325,1.5350000000000001,-0.19999999999999973,0.9999999999999991,0.19999999999999996,0.0,2.0,4.0,11.0,6.0,2.0,3.0,9.0,1.0,1.0,0.0,0.0,17.0,8.0,2.2,1.4,0.8,0.6,13.0,7.8,11.0,12.2,5.0,4.0,8.2,5.6,0.6,2.0,0.2,0.2,2.4,1.2,1.4,0.6,14.0,11.8,11.0,14.8,7.2,6.6,7.2,3.8,1.0,1.4,0.0,0.0,0.0,0.0,0.0
2000-11-04,H,Leeds,Liverpool,2.435,3.1500000000000004,2.55,0.7999999999999998,2.8000000000000007,0.0,1.0,2.0,10.0,14.0,8.0,7.0,7.0,7.0,1.0,4.0,0.0,0.0,18.0,18.0,2.4,1.2,0.6,0.4,17.2,10.6,11.8,15.4,7.6,5.2,8.8,5.6,1.0,2.2,0.2,0.0,1.6,1.2,0.8,0.6,12.4,10.2,12.8,13.0,7.6,4.4,6.0,5.2,1.0,1.4,0.0,0.2,0.0,0.0,0.0
2000-11-04,A,Man City,Leicester,2.3,3.1500000000000004,2.7,0.5999999999999999,2.6000000000000005,-0.4,0.0,0.0,14.0,3.0,2.0,3.0,9.0,4.0,1.0,2.0,0.0,0.0,12.0,14.0,1.4,0.6,0.6,0.2,16.2,9.8,10.4,14.0,7.8,5.0,8.4,3.8,0.2,2.0,0.0,0.2,0.8,1.0,0.4,0.4,12.8,9.6,10.2,12.0,7.6,4.8,5.8,3.0,1.4,1.4,0.0,0.0,0.0,0.0,0.0
2000-11-04,A,Middlesbrough,Arsenal,4.75,3.4,1.615,-0.6000000000000001,-2.0,1.0,0.0,1.0,4.0,11.0,8.0,3.0,5.0,8.0,1.0,1.0,1.0,0.0,10.0,11.0,1.2,1.6,0.4,0.6,12.0,10.4,8.0,17.0,5.6,4.8,5.6,5.8,1.8,1.4,0.0,0.0,1.8,0.6,0.4,0.4,14.6,10.0,11.8,14.8,5.8,6.0,7.6,3.6,1.0,2.4,0.0,0.4,0.0,0.0,0.0
2000-11-04,H,Newcastle,Ipswich,1.685,3.325,4.25,-0.4,-1.7999999999999998,-0.40000000000000013,1.0,1.0,11.0,8.0,5.0,6.0,7.0,4.0,1.0,0.0,0.0,0.0,13.0,7.0,0.4,1.2,0.0,0.4,10.2,11.0,12.4,11.4,5.6,6.6,4.4,5.6,1.4,1.8,0.0,0.0,0.8,1.6,0.6,0.4,12.2,9.0,9.4,12.0,6.2,3.0,6.2,3.8,0.6,1.6,0.0,0.0,0.0,0.0,0.0
2000-11-04,H,Southampton,Chelsea,3.75,3.275,1.8,-1.8000000000000003,-3.2,0.5999999999999999,2.0,0.0,10.0,9.0,4.0,4.0,7.0,7.0,4.0,2.0,0.0,0.0,16.0,11.0,1.4,1.4,0.4,0.8,14.4,8.6,10.2,15.4,7.6,5.8,6.2,4.4,1.4,1.6,0.0,0.0,3.2,0.8,1.8,0.4,16.0,8.6,11.8,14.6,5.6,1.6,9.4,3.0,1.4,1.6,0.2,0.4,0.0,0.0,0.0
2000-11-04,H,Tottenham,Sunderland,2.0,3.225,3.2,1.7999999999999998,-0.1999999999999993,0.8,1.0,0.0,11.0,12.0,3.0,6.0,8.0,7.0,1.0,0.0,1.0,0.0,18.0,9.0,2.4,1.0,1.2,0.4,11.8,7.0,10.8,16.0,4.6,4.0,6.4,4.4,0.8,2.6,0.2,0.0,0.6,0.2,0.2,0.2,13.2,8.8,13.2,14.2,6.2,2.2,6.6,2.8,1.6,1.8,0.2,0.2,0.0,0.0,0.0
2000-11-05,A,Everton,Aston Villa,2.3600000000000003,3.1500000000000004,2.6100000000000003,-0.6000000000000001,-2.1999999999999993,0.7999999999999999,0.0,0.0,14.0,4.0,1.0,6.0,6.0,2.0,3.0,2.0,0.0,0.0,17.0,23.0,1.0,1.4,0.4,0.4,9.0,8.6,11.0,10.6,7.2,4.4,4.4,5.0,1.2,1.6,0.0,0.2,1.6,0.6,0.8,0.0,13.8,9.6,8.6,12.6,6.8,4.8,6.6,4.6,1.8,2.0,0.0,0.2,0.0,0.0,0.0
2000-11-06,D,Derby,West Ham,2.685,3.1500000000000004,2.31,1.2,0.8000000000000007,0.20000000000000018,0.0,0.0,14.0,6.0,6.0,2.0,6.0,1.0,1.0,1.0,0.0,0.0,14.0,18.0,2.0,1.6,1.0,0.8,11.6,11.6,10.6,12.6,6.2,4.0,5.4,6.4,1.0,1.8,0.2,0.0,0.8,1.4,0.4,0.8,11.2,10.6,13.2,10.6,5.6,5.0,4.6,5.6,1.4,1.8,0.0,0.0,0.0,0.0,0.0
2000-11-11,H,West Ham,Man City,1.725,3.3,4.165,-0.5999999999999999,-3.4000000000000004,0.0,0.0,1.0,22.0,10.0,5.0,11.0,7.0,5.0,1.0,1.0,0.0,0.0,7.0,7.0,0.8,0.8,0.4,0.4,12.2,9.4,13.6,12.0,5.8,4.0,4.6,4.8,1.6,1.8,0.0,0.0,1.4,0.8,0.6,0.2,15.4,9.0,10.8,14.0,8.6,5.0,8.0,3.8,0.4,2.0,0.0,0.2,0.0,0.0,0.0
2000-11-11,H,Man United,Middlesbrough,1.18,5.25,11.5,1.0,1.3999999999999995,-0.6000000000000001,0.0,1.0,18.0,5.0,1.0,11.0,10.0,0.0,0.0,0.0,0.0,0.0,5.0,10.0,2.0,1.0,0.8,0.6,12.6,11.4,11.4,12.6,6.2,7.6,6.6,4.0,0.6,1.2,0.0,0.0,1.0,1.6,0.4,0.8,10.4,9.6,8.6,16.4,5.6,5.4,5.2,6.0,1.4,1.6,0.2,0.0,0.0,0.0,0.0
2000-11-11,D,Leicester,Newcastle,2.1500000000000004,3.2,2.9,-0.20000000000000007,1.0,-0.19999999999999996,0.0,0.0,8.0,7.0,1.0,4.0,0.0,3.0,1.0,1.0,0.0,0.0,7.0,8.0,0.6,1.0,0.2,0.4,13.6,8.4,9.8,12.2,7.6,5.0,5.6,2.8,1.0,1.6,0.0,0.0,0.8,1.2,0.2,0.4,10.0,11.8,12.2,10.8,6.2,6.0,4.6,6.2,1.4,1.4,0.0,0.0,0.0,0.0,0.0
2000-11-11,D,Sunderland,Southampton,1.605,3.4,4.75,-1.2,0.7999999999999998,-1.4000000000000001,1.0,1.0,11.0,10.0,5.0,5.0,7.0,4.0,1.0,1.0,0.0,0.0,13.0,21.0,0.8,0.2,0.2,0.0,13.2,9.6,14.0,12.4,5.4,3.0,6.6,2.8,1.4,1.4,0.4,0.2,2.0,1.6,0.8,0.6,13.6,9.2,10.6,14.0,7.6,6.2,5.8,4.4,1.6,1.8,0.0,0.0,0.0,0.0,0.0
2000-11-11,A,Bradford,Everton,2.55,3.1500000000000004,2.425,0.3999999999999999,1.6000000000000005,-0.5999999999999999,0.0,0.0,11.0,9.0,4.0,6.0,3.0,3.0,1.0,2.0,0.0,0.0,8.0,18.0,1.2,0.8,1.2,0.2,11.2,11.0,12.8,15.0,5.8,4.8,6.4,5.6,1.4,1.8,0.0,0.2,0.8,1.4,0.2,0.4,9.8,7.6,11.6,12.6,6.6,4.2,4.8,4.6,1.2,1.8,0.0,0.2,0.0,0.0,0.0
2000-11-11,H,Aston Villa,Tottenham,1.7000000000000002,3.3,4.25,-1.4,0.20000000000000018,-0.6,1.0,0.0,11.0,3.0,2.0,6.0,10.0,1.0,0.0,3.0,0.0,0.0,15.0,13.0,1.4,0.6,0.8,0.0,14.2,7.4,10.6,14.4,7.0,4.2,6.8,3.4,1.8,2.4,0.0,0.2,2.8,1.2,1.4,0.4,10.4,8.0,12.4,15.0,5.2,4.6,6.6,4.6,1.0,2.2,0.4,0.0,0.0,0.0,0.0
2000-11-11,D,Arsenal,Derby,1.165,5.5,12.0,-0.19999999999999996,2.5999999999999996,-0.7999999999999999,0.0,0.0,15.0,9.0,2.0,9.0,10.0,0.0,0.0,2.0,0.0,0.0,12.0,13.0,1.6,0.6,0.4,0.6,12.0,10.2,12.2,14.4,6.0,6.2,7.0,4.4,1.0,2.2,0.2,0.4,1.8,1.4,1.0,0.6,11.8,9.6,10.0,13.2,6.0,3.4,4.4,6.4,0.8,1.6,0.0,0.0,0.0,0.0,0.0
2000-11-11,H,Ipswich,Charlton,1.865,3.225,3.575,-1.0,-0.5999999999999996,0.8,0.0,0.0,30.0,7.0,4.0,13.0,13.0,3.0,0.0,2.0,0.0,0.0,8.0,12.0,1.0,1.6,0.8,0.6,11.0,8.6,10.4,10.8,6.8,2.4,6.2,4.0,0.6,1.2,0.0,0.0,2.0,0.8,1.0,0.2,12.4,9.4,9.8,15.0,6.2,5.8,6.8,6.4,1.2,1.6,0.0,0.2,0.0,0.0,0.0
2000-11-12,D,Chelsea,Leeds,1.8,3.275,3.875,0.20000000000000018,0.3999999999999986,-1.0,0.0,0.0,12.0,11.0,3.0,7.0,3.0,2.0,4.0,4.0,0.0,0.0,19.0,24.0,3.2,0.6,1.6,0.0,15.8,7.8,12.0,13.0,5.4,2.2,9.2,2.8,1.6,1.6,0.2,0.4,3.0,1.6,0.8,0.6,16.6,10.2,12.0,16.0,7.6,5.8,8.8,6.0,0.8,2.6,0.0,0.0,0.0,0.0,0.0
2000-11-12,H,Liverpool,Coventry,1.315,4.0,8.0,-0.19999999999999973,-1.9999999999999991,0.40000000000000013,1.0,0.0,19.0,10.0,5.0,13.0,7.0,1.0,1.0,0.0,0.0,0.0,10.0,12.0,2.2,1.6,0.8,0.8,12.2,11.4,13.6,13.0,6.6,5.2,6.2,6.2,0.8,1.8,0.0,0.2,2.4,1.2,0.8,0.6,12.0,7.6,12.0,11.6,4.6,4.6,8.2,4.8,0.8,2.0,0.2,0.2,0.0,0.0,0.0
2000-11-18,H,Southampton,Aston Villa,2.6100000000000003,3.1500000000000004,2.3600000000000003,1.2000000000000002,-1.3999999999999995,0.9999999999999999,2.0,0.0,7.0,9.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,10.0,10.0,2.2,1.4,1.0,0.4,12.6,9.8,12.0,13.8,7.8,5.8,5.2,4.4,1.4,1.6,0.0,0.0,1.0,0.4,0.6,0.0,14.0,5.8,13.6,16.8,7.8,3.2,6.6,2.6,1.6,2.8,0.0,0.2,0.0,0.0,0.0
2000-11-18,A,Newcastle,Sunderland,1.7850000000000001,3.2,4.04,-0.19999999999999996,-2.5999999999999996,0.6,1.0,0.0,19.0,9.0,6.0,9.0,1.0,4.0,1.0,3.0,0.0,0.0,17.0,26.0,1.0,1.2,0.2,0.4,9.8,10.2,10.4,10.0,4.2,5.0,4.0,4.6,1.6,1.4,0.0,0.0,1.2,0.6,0.4,0.2,13.2,10.0,14.2,15.0,5.6,3.4,6.6,3.4,1.0,1.4,0.4,0.2,0.0,0.0,0.0
2000-11-18,A,Middlesbrough,Leicester,2.3600000000000003,3.1500000000000004,2.6100000000000003,0.3999999999999999,0.39999999999999947,0.0,0.0,2.0,11.0,9.0,7.0,4.0,6.0,2.0,3.0,1.0,0.0,0.0,8.0,12.0,1.2,1.2,0.4,0.6,10.8,9.2,8.4,14.0,6.4,4.2,5.8,5.2,1.0,1.2,0.2,0.0,0.8,1.2,0.2,0.4,13.0,8.2,8.8,12.2,6.4,5.2,5.4,2.6,0.6,1.6,0.0,0.0,0.0,0.0,0.0
2000-11-18,A,Man City,Man United,5.25,3.325,1.575,0.0,1.0000000000000009,-0.3999999999999999,0.0,1.0,10.0,8.0,4.0,4.0,10.0,11.0,3.0,1.0,0.0,0.0,13.0,8.0,2.2,0.8,0.6,0.4,18.0,8.0,9.0,13.0,8.0,4.4,8.8,3.0,0.6,2.0,0.0,0.2,2.2,1.2,0.6,0.8,14.8,9.8,8.8,11.2,7.6,5.4,7.8,3.4,0.2,0.6,0.0,0.0,0.0,0.0,0.0
2000-11-18,A,Leeds,West Ham,1.5350000000000001,3.45,5.5,1.0,3.200000000000001,0.3999999999999999,0.0,1.0,15.0,4.0,3.0,6.0,2.0,2.0,1.0,1.0,0.0,0.0,14.0,19.0,2.4,1.2,0.8,0.4,16.2,10.4,13.6,16.8,7.0,5.4,8.8,5.6,1.6,3.0,0.0,0.0,1.4,0.8,0.2,0.6,13.8,9.6,12.2,11.4,5.8,4.6,5.6,4.6,1.2,1.6,0.0,0.0,0.0,0.0,0.0
2000-11-18,H,Derby,Bradford,1.71,3.4,4.0,0.0,-1.6000000000000005,0.3999999999999999,0.0,0.0,7.0,7.0,4.0,3.0,2.0,4.0,3.0,1.0,0.0,0.0,10.0,18.0,1.0,1.2,0.6,0.6,12.4,9.2,12.4,15.6,6.8,2.2,4.8,5.6,0.6,1.8,0.0,0.0,1.0,0.8,1.0,0.2,10.6,11.0,11.6,16.6,5.0,5.0,6.4,5.2,1.0,1.8,0.0,0.2,0.0,0.0,0.0
2000-11-18,H,Charlton,Chelsea,3.075,3.25,2.05,-0.7999999999999998,-1.7999999999999998,-0.4,1.0,0.0,10.0,13.0,3.0,6.0,4.0,5.0,2.0,3.0,0.0,0.0,18.0,22.0,2.0,0.4,1.0,0.0,16.0,8.8,9.8,14.2,7.6,5.2,7.8,6.0,1.0,1.6,0.0,0.2,2.8,0.8,1.2,0.0,16.0,8.0,13.0,15.0,5.4,2.4,9.6,3.0,2.2,2.2,0.2,0.4,0.0,0.0,0.0
2000-11-18,H,Everton,Arsenal,4.15,3.3,1.71,-0.5999999999999999,-2.3999999999999995,0.4,0.0,0.0,4.0,4.0,2.0,2.0,3.0,5.0,3.0,1.0,0.0,0.0,20.0,12.0,0.8,1.0,0.2,0.2,10.6,7.6,12.0,15.2,6.4,4.6,5.4,4.0,1.2,2.2,0.0,0.2,1.4,0.6,0.2,0.6,13.6,9.4,11.0,13.6,7.4,4.0,7.8,4.0,0.6,2.0,0.2,0.4,0.0,0.0,0.0
2000-11-19,H,Tottenham,Liverpool,2.75,3.2,2.25,0.0,-1.3999999999999995,-1.2000000000000002,2.0,1.0,6.0,9.0,4.0,4.0,6.0,5.0,1.0,2.0,0.0,0.0,11.0,13.0,2.4,0.6,1.6,0.2,9.8,6.6,13.2,13.6,6.0,4.0,6.4,4.0,1.0,2.4,0.4,0.0,2.4,1.8,0.6,0.8,13.8,11.4,12.8,12.6,7.4,5.2,7.8,6.8,0.8,1.6,0.0,0.2,0.0,0.0,0.0
2000-11-20,A,Coventry,Ipswich,2.45,3.175,2.5,1.4,1.0,0.0,0.0,0.0,12.0,10.0,4.0,5.0,5.0,5.0,1.0,1.0,0.0,0.0,10.0,12.0,2.8,1.0,1.0,0.4,13.4,7.6,12.4,10.8,4.8,3.6,9.2,4.6,0.8,1.6,0.2,0.2,1.4,1.0,0.8,0.4,15.6,8.2,10.8,12.2,8.6,2.8,8.2,3.4,0.4,1.6,0.0,0.0,0.0,0.0,0.0
2000-11-25,A,Southampton,West Ham,2.325,3.225,2.625,1.2,0.0,0.3999999999999999,1.0,2.0,10.0,14.0,8.0,5.0,6.0,10.0,1.0,2.0,0.0,0.0,12.0,10.0,2.4,1.2,1.4,0.4,12.6,10.2,10.8,13.2,6.6,4.8,5.2,4.2,1.2,1.0,0.0,0.0,1.2,0.8,0.0,0.8,14.6,9.0,13.0,13.0,4.6,4.0,5.2,4.8,1.4,1.0,0.0,0.0,0.0,0.0,0.0
2000-11-25,H,Tottenham,Leicester,2.05,3.325,3.0,1.5999999999999999,0.7999999999999998,-0.6,2.0,0.0,15.0,11.0,5.0,7.0,5.0,8.0,1.0,3.0,0.0,1.0,21.0,15.0,2.4,0.6,1.6,0.4,11.0,7.6,13.0,13.0,6.6,4.0,6.2,3.8,1.2,2.0,0.2,0.0,0.8,1.2,0.2,0.6,13.2,6.8,8.8,12.4,6.4,4.2,5.4,3.0,1.2,1.8,0.0,0.0,0.0,0.0,0.0
2000-11-25,A,Man City,Ipswich,2.37,3.1500000000000004,2.6100000000000003,0.6000000000000001,0.0,0.0,0.0,2.0,9.0,11.0,4.0,4.0,6.0,5.0,0.0,2.0,0.0,0.0,8.0,5.0,1.8,1.0,0.2,0.6,17.4,7.6,9.6,11.4,9.0,5.4,7.6,3.4,1.2,1.8,0.0,0.2,1.2,1.0,0.6,0.4,15.8,8.8,10.8,12.4,8.0,2.8,7.6,3.8,0.6,1.0,0.0,0.0,0.0,0.0,0.0
2000-11-25,D,Middlesbrough,Bradford,1.67,3.35,4.415,0.0,1.2000000000000002,0.3999999999999999,0.0,2.0,14.0,9.0,5.0,9.0,6.0,4.0,0.0,2.0,1.0,0.0,17.0,18.0,1.0,1.2,0.4,0.8,11.4,8.0,8.4,13.8,6.4,3.4,6.2,5.0,1.2,1.2,0.2,0.0,1.0,0.8,0.6,0.2,9.4,10.4,11.6,17.0,4.4,4.6,5.0,5.6,1.6,1.6,0.0,0.2,0.0,0.0,0.0
2000-11-25,A,Derby,Man United,6.25,3.675,1.44,-0.8000000000000003,-2.3999999999999995,-0.4,0.0,0.0,1.0,12.0,7.0,0.0,3.0,9.0,2.0,1.0,0.0,0.0,12.0,12.0,1.4,0.4,0.6,0.4,12.6,7.4,10.8,16.6,6.4,2.4,5.4,4.2,1.0,1.8,0.0,0.0,2.2,0.8,0.6,0.8,14.8,8.2,9.8,10.6,8.4,6.2,7.8,3.2,0.8,0.8,0.0,0.0,0.0,0.0,0.0
2000-11-25,H,Everton,Chelsea,2.5,3.25,2.4,-2.0,-3.3999999999999995,0.0,0.0,1.0,11.0,10.0,6.0,5.0,1.0,4.0,0.0,3.0,0.0,1.0,11.0,18.0,1.0,0.8,0.2,0.2,10.0,7.0,12.8,15.0,5.2,4.0,5.2,3.6,1.6,1.8,0.0,0.2,3.0,0.8,1.4,0.0,14.8,8.4,14.2,15.8,5.2,3.4,8.6,3.2,2.6,2.6,0.0,0.2,0.0,0.0,0.0
2000-11-25,D,Coventry,Aston Villa,2.75,3.175,2.25,1.2,3.999999999999999,0.6,0.0,1.0,10.0,7.0,4.0,2.0,6.0,1.0,1.0,2.0,0.0,0.0,9.0,19.0,2.4,1.0,0.6,0.4,15.8,8.8,12.0,10.0,5.2,3.6,9.2,4.4,1.0,1.0,0.0,0.2,1.2,0.4,1.0,0.0,12.2,6.0,13.2,14.8,7.0,3.0,5.2,2.6,1.4,2.0,0.0,0.0,0.0,0.0,0.0
2000-11-25,A,Charlton,Sunderland,2.1500000000000004,3.225,2.875,0.6000000000000001,0.7999999999999998,-0.8,0.0,0.0,10.0,8.0,3.0,2.0,7.0,8.0,0.0,1.0,0.0,0.0,16.0,16.0,1.8,0.2,1.0,0.0,13.6,9.4,12.0,16.8,6.8,5.2,7.0,5.0,1.4,2.0,0.0,0.2,1.2,1.0,0.6,0.2,13.8,9.6,15.2,16.6,4.8,4.2,6.2,4.2,1.2,1.8,0.2,0.0,0.0,0.0,0.0
2000-11-26,H,Leeds,Arsenal,2.56,3.25,2.3499999999999996,0.19999999999999996,1.7999999999999998,0.6,0.0,0.0,12.0,9.0,3.0,6.0,8.0,4.0,1.0,7.0,0.0,0.0,19.0,22.0,1.8,1.2,0.6,0.6,14.8,9.2,15.0,18.8,5.8,4.8,8.0,4.6,1.8,3.0,0.0,0.0,1.6,0.6,0.2,0.6,11.2,8.6,12.6,12.0,6.6,4.2,6.2,3.8,1.0,1.4,0.2,0.2,0.0,0.0,0.0
2000-11-26,H,Newcastle,Liverpool,2.435,3.1500000000000004,2.55,-1.7999999999999998,-3.1999999999999993,-0.19999999999999996,1.0,0.0,9.0,13.0,9.0,6.0,5.0,11.0,3.0,2.0,0.0,0.0,17.0,15.0,1.0,1.0,0.4,0.2,12.0,9.0,12.2,12.6,3.2,4.6,5.4,4.2,1.4,1.8,0.0,0.0,2.8,1.2,1.0,0.8,13.8,10.0,11.4,12.6,7.8,5.6,8.6,5.4,0.8,1.8,0.0,0.2,0.0,0.0,0.0
2000-12-02,H,West Ham,Middlesbrough,1.57,3.5,5.0,0.19999999999999996,-2.0,-0.6000000000000001,1.0,0.0,14.0,5.0,3.0,6.0,7.0,5.0,1.0,4.0,0.0,1.0,17.0,19.0,1.4,1.0,0.2,0.8,14.4,9.2,12.4,12.8,4.8,5.2,5.6,5.4,1.4,1.4,0.0,0.0,1.2,1.6,0.4,1.2,13.2,8.2,9.6,13.6,6.6,3.0,7.6,4.8,0.8,1.2,0.4,0.0,0.0,0.0,0.0
2000-12-02,H,Man United,Tottenham,1.3,4.0,9.5,-0.7999999999999998,-1.0,0.9999999999999999,1.0,0.0,16.0,5.0,3.0,8.0,7.0,5.0,2.0,1.0,0.0,0.0,7.0,8.0,1.6,1.4,0.4,0.8,9.8,9.6,10.4,9.4,6.6,7.2,5.0,4.6,1.2,0.6,0.0,0.0,2.4,0.4,1.6,0.2,10.4,8.2,15.4,12.8,6.2,4.8,6.0,3.4,1.2,2.2,0.2,0.2,0.0,0.0,0.0
2000-12-02,H,Liverpool,Charlton,1.36,3.75,8.0,1.4,0.5999999999999996,0.9999999999999999,1.0,0.0,13.0,7.0,2.0,3.0,6.0,5.0,1.0,1.0,0.0,0.0,10.0,9.0,3.0,1.4,1.2,0.8,10.8,11.0,13.2,13.6,6.8,6.0,7.6,6.6,1.2,1.8,0.0,0.2,1.6,0.4,1.0,0.0,14.6,9.4,13.0,16.2,7.2,5.6,7.0,4.4,1.0,1.8,0.0,0.2,0.0,0.0,0.0
2000-12-02,H,Leicester,Leeds,2.5,3.1,2.5,-0.19999999999999996,-1.8000000000000007,0.0,3.0,0.0,8.0,12.0,4.0,5.0,0.0,6.0,1.0,2.0,0.0,1.0,10.0,7.0,1.2,1.2,0.6,0.6,11.4,7.4,11.4,13.4,5.4,4.0,4.6,3.4,1.2,2.0,0.0,0.2,1.4,1.2,0.4,0.6,12.0,10.0,17.0,19.6,5.0,4.8,6.4,5.2,2.0,4.0,0.0,0.0,0.0,0.0,0.0
2000-12-02,A,Ipswich,Derby,1.53,3.4,5.5,0.8,4.0,0.3999999999999999,0.0,1.0,11.0,3.0,3.0,5.0,6.0,1.0,1.0,1.0,0.0,0.0,13.0,13.0,1.6,1.2,0.6,0.6,16.2,8.6,9.4,10.6,7.4,3.6,7.8,4.0,0.4,1.4,0.0,0.0,0.8,0.8,0.2,0.2,9.2,8.2,11.4,15.8,5.6,3.4,3.8,4.2,1.2,1.6,0.0,0.0,0.0,0.0,0.0
2000-12-02,H,Bradford,Coventry,2.25,3.2,2.75,0.0,0.40000000000000036,-0.19999999999999996,0.0,0.0,10.0,13.0,7.0,6.0,9.0,8.0,3.0,2.0,0.0,0.0,11.0,12.0,1.4,0.8,0.6,0.4,10.8,9.8,12.0,17.8,3.8,5.2,6.2,6.0,1.4,2.0,0.2,0.2,1.4,1.0,0.2,0.6,11.2,9.6,12.6,12.2,4.4,3.8,5.8,4.6,1.2,1.2,0.0,0.0,0.0,0.0,0.0
2000-12-02,D,Aston Villa,Newcastle,1.9,3.25,3.4,0.0,-1.0,-0.4,1.0,0.0,8.0,9.0,5.0,4.0,8.0,2.0,2.0,1.0,0.0,0.0,11.0,12.0,1.4,0.6,1.0,0.2,10.8,6.0,12.8,15.2,6.8,2.6,4.8,2.8,1.4,1.8,0.0,0.0,1.4,1.0,0.6,0.2,11.6,9.8,13.8,13.2,3.2,6.0,5.8,5.2,1.8,1.6,0.0,0.0,0.0,0.0,0.0
